artist_name,album_name,track_name,ts,is_non_music,hour,day_of_week,month,year,play_count
Perfect Shapes,Horizon,Gentle Serenity,2020-07-13 11:57:00,False,11,Monday,7,2020,1
Claude Sabatier,Elsewhere,Elsewhere,2020-07-13 11:55:00,False,11,Monday,7,2020,2
They Dream By Day,Limbo,We Are Forever,2020-07-13 11:53:00,False,11,Monday,7,2020,6
Random Forest,Requiescence,I Don't Trust That Bird of Prey,2020-07-13 11:50:00,False,11,Monday,7,2020,2
Sulfur Springs,The Discovery,The Discovery,2020-07-13 11:47:00,False,11,Monday,7,2020,2
Spirits Of Our Dreams,Another Mellow Morning,Another Mellow Morning,2020-07-13 11:42:00,False,11,Monday,7,2020,6
Reina del Mar,Mil Sonidos,Mil Sonidos,2020-07-13 11:39:00,False,11,Monday,7,2020,12
Tool,Ænima,Pushit,2020-07-12 20:57:00,False,20,Sunday,7,2020,11
Ariana Grande,Dangerous Woman,Side to Side,2020-07-12 20:54:00,False,20,Sunday,7,2020,45
Tipper,Tip Hop,Tepid Bile,2020-07-12 20:51:00,False,20,Sunday,7,2020,30
ZACHARY KIBBEE,Baby Blue (with Diamonds),Baby Blue (with Diamonds),2020-07-12 20:46:00,False,20,Sunday,7,2020,15
Jonathan Tyler & The Northern Lights,Holy Smokes,Riverbottom,2020-07-12 20:43:00,False,20,Sunday,7,2020,18
Dua Lipa,Dua Lipa,New Rules,2020-07-12 20:39:00,False,20,Sunday,7,2020,69
Vibe Street,She Makes Me Feel EP,Something From Outer Space,2020-07-12 19:12:00,False,19,Sunday,7,2020,70
Judas Priest,Screaming For Vengeance Special 30th Anniversary Edition,Electric Eye,2020-07-12 19:08:00,False,19,Sunday,7,2020,22
Mudvayne,Lost and Found,Determined,2020-07-12 19:04:00,False,19,Sunday,7,2020,17
Halsey,BADLANDS (Deluxe),Hold Me Down,2020-07-12 18:58:00,False,18,Sunday,7,2020,42
Katastro,Strange Nights,Waste the Night,2020-07-12 18:54:00,False,18,Sunday,7,2020,18
Natasha Kmeto,Inevitable,Inevitable,2020-07-12 18:50:00,False,18,Sunday,7,2020,13
Bazzi,Beautiful (feat. Camila Cabello),Beautiful (feat. Camila Cabello),2020-07-12 18:41:00,False,18,Sunday,7,2020,60
Luis Fonsi,Despacito Feat. Justin Bieber (Remix),Despacito - Remix,2020-07-12 18:37:00,False,18,Sunday,7,2020,21
Sturgill Simpson,High Top Mountain,You Can Have The Crown,2020-07-12 18:34:00,False,18,Sunday,7,2020,25
Barton Carroll,Avery County I'm Bound To You,Every Little Bit Hurts,2020-07-12 18:27:00,False,18,Sunday,7,2020,23
Death Cab for Cutie,Narrow Stairs,I Will Possess Your Heart - Radio Edit,2020-07-12 18:22:00,False,18,Sunday,7,2020,11
Moon Hooch,Moon Hooch,Number 9,2020-07-12 18:18:00,False,18,Sunday,7,2020,12
Disturbed,Immortalized,The Sound of Silence,2020-07-12 18:14:00,False,18,Sunday,7,2020,39
Splash,Girl Is a Queen,Girl Is a Queen,2020-07-12 18:11:00,False,18,Sunday,7,2020,27
Stick Figure,Set in Stone,Choice Is Yours (with Slightly Stoopid),2020-07-12 18:01:00,False,18,Sunday,7,2020,33
Goodnight Texas,A Long Life of Living,The Railroad,2020-07-12 17:55:00,False,17,Sunday,7,2020,20
The New Basement Tapes,Lost On The River,When I Get My Hands On You,2020-07-12 17:52:00,False,17,Sunday,7,2020,24
Dirty Heads,SWIM TEAM,Mad at It,2020-07-12 17:48:00,False,17,Sunday,7,2020,36
Niykee Heaton,Bad Intentions,Bad Intentions,2020-07-12 17:45:00,False,17,Sunday,7,2020,34
Bubba Sparxxx,Country to the City,Country to the City (feat. Jg Made Um Look),2020-07-12 17:39:00,False,17,Sunday,7,2020,11
My Morning Jacket,This Land Is Your Land,This Land Is Your Land,2020-07-12 17:30:00,False,17,Sunday,7,2020,34
Maggie Koerner,Neutral Ground,He Calls Me Mama,2020-07-12 17:27:00,False,17,Sunday,7,2020,35
twenty one pilots,Heathens,Heathens,2020-07-12 17:24:00,False,17,Sunday,7,2020,35
Ray Wylie Hubbard,Snake Farm,Snake Farm,2020-07-12 17:20:00,False,17,Sunday,7,2020,14
Avicii,Feeling Good,Feeling Good,2020-07-12 17:15:00,False,17,Sunday,7,2020,58
Anders Osborne,Black Eye Galaxy,Mind Of A Junkie,2020-07-12 17:03:00,False,17,Sunday,7,2020,29
Anders Osborne,Black Eye Galaxy,Mind Of A Junkie,2020-07-11 21:05:00,False,21,Saturday,7,2020,29
MISSIO,DEATH STRANDING: Timefall (Original Music from the World of Death Stranding),Sing To Me,2020-07-11 21:02:00,False,21,Saturday,7,2020,50
Nonpoint,To the Pain,Bullet With a Name,2020-07-11 20:57:00,False,20,Saturday,7,2020,23
Big Gigantic,Get on Up,Get On Up,2020-07-11 20:51:00,False,20,Saturday,7,2020,19
Dylan Kelly,All My Friends,All My Friends,2020-07-11 20:47:00,False,20,Saturday,7,2020,33
Lucinda Williams,Live @ The Fillmore,Changed The Locks - Live (2003/The Fillmore San Francisco),2020-07-11 20:43:00,False,20,Saturday,7,2020,17
You+Me,rose ave.,Love Gone Wrong,2020-07-11 20:38:00,False,20,Saturday,7,2020,14
Laith Al-Saadi,Real.,Gone,2020-07-11 20:35:00,False,20,Saturday,7,2020,17
Blackstreet,Another Level,No Diggity,2020-07-11 20:30:00,False,20,Saturday,7,2020,27
The Jompson Brothers,The Jompson Brothers,On The Run,2020-07-11 19:07:00,False,19,Saturday,7,2020,21
Pink Floyd,The Division Bell,High Hopes,2020-07-11 18:47:00,False,18,Saturday,7,2020,79
Def Leppard,Yeah!,Rock On,2020-07-11 18:44:00,False,18,Saturday,7,2020,23
Stick Figure,World on Fire,World On fire (Feat. Slightly Stoopid),2020-07-11 17:05:00,False,17,Saturday,7,2020,88
Queen,Greatest Hits,Don't Stop Me Now,2020-07-11 17:02:00,False,17,Saturday,7,2020,67
Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Sunflower - Spider-Man: Into the Spider-Verse,2020-07-11 16:59:00,False,16,Saturday,7,2020,101
Men at Work,Business As Usual,Down Under,2020-07-11 16:55:00,False,16,Saturday,7,2020,51
The Beatles,Yellow Submarine Songtrack,Yellow Submarine,2020-07-11 16:53:00,False,16,Saturday,7,2020,39
Tones and I,Dance Monkey (Stripped Back) / Dance Monkey,Dance Monkey,2020-07-11 16:49:00,False,16,Saturday,7,2020,75
Weird Al Yankovic,The Essential Weird Al Yankovic,The Biggest Ball Of Twine In Minnesota,2020-07-11 16:19:00,False,16,Saturday,7,2020,26
Ray Parker Jr.,Arista Heritage Series: Ray Parker,Ghostbusters,2020-07-11 16:15:00,False,16,Saturday,7,2020,35
Weird Al Yankovic,In 3-D,Eat It,2020-07-11 16:11:00,False,16,Saturday,7,2020,41
Michael Jackson,The Essential Michael Jackson,Black Or White - Single Version,2020-07-11 16:08:00,False,16,Saturday,7,2020,45
Pharrell Williams,G I R L,Happy - From Despicable Me 2,2020-07-11 16:04:00,False,16,Saturday,7,2020,42
Jonathan Groff,Hamilton (Original Broadway Cast Recording),You'll Be Back,2020-07-11 16:01:00,False,16,Saturday,7,2020,67
Chuck Berry,Berry Is On Top,Johnny B. Goode,2020-07-11 15:58:00,False,15,Saturday,7,2020,59
Shawn Mendes,Shawn Mendes,In My Blood,2020-07-11 15:54:00,False,15,Saturday,7,2020,38
AJR,What Everyone's Thinking,Weak,2020-07-11 15:51:00,False,15,Saturday,7,2020,136
Panic! at the Disco,Pray for the Wicked,High Hopes,2020-07-11 15:51:00,False,15,Saturday,7,2020,79
The Gift Of Gab,The Next Logical Progression,Protocol,2020-07-10 21:32:00,False,21,Friday,7,2020,62
Zion I,The Sun Moon And Stars - EP,Dread,2020-07-10 21:30:00,False,21,Friday,7,2020,75
Nickelback,Dark Horse,Burn It To The Ground,2020-07-10 21:25:00,False,21,Friday,7,2020,37
Def Leppard,Yeah!,Rock On,2020-07-10 21:22:00,False,21,Friday,7,2020,23
Zeale,Hope Dies (feat. Patricia Lynn),Hope Dies (feat. Patricia Lynn),2020-07-10 21:18:00,False,21,Friday,7,2020,77
Nick Jonas,Last Year Was Complicated,Close,2020-07-10 21:14:00,False,21,Friday,7,2020,76
Imagine Dragons,Evolve,Believer,2020-07-10 21:10:00,False,21,Friday,7,2020,161
Stick Figure,World on Fire,World On fire (Feat. Slightly Stoopid),2020-07-10 21:05:00,False,21,Friday,7,2020,88
Billy Idol,Vital Idol,White Wedding (Parts 1 And 2) - Shotgun Mix / 24-Bit Digitally Remastered 2001,2020-07-10 20:57:00,False,20,Friday,7,2020,2
Toto,Toto IV,Rosanna,2020-07-10 20:51:00,False,20,Friday,7,2020,7
Skid Row,Skid Row,I Remember You,2020-07-10 20:46:00,False,20,Friday,7,2020,3
Whitney Houston,Whitney,I Wanna Dance with Somebody (Who Loves Me),2020-07-10 20:41:00,False,20,Friday,7,2020,18
Billy Idol,Rebel Yell,Rebel Yell,2020-07-10 20:37:00,False,20,Friday,7,2020,3
Bananarama,Bananarama (Collector's Edition),Cruel Summer,2020-07-10 20:33:00,False,20,Friday,7,2020,4
The Bangles,Different Light,Walk Like an Egyptian,2020-07-10 20:30:00,False,20,Friday,7,2020,1
Don Henley,Building The Perfect Beast,The Boys Of Summer,2020-07-10 20:25:00,False,20,Friday,7,2020,44
Michael Jackson,Thriller 25 Super Deluxe Edition,Billie Jean,2020-07-10 20:20:00,False,20,Friday,7,2020,29
The Smiths,Hatful of Hollow,How Soon Is Now? - 2011 Remaster,2020-07-10 20:13:00,False,20,Friday,7,2020,1
Glenn Frey,Above The Clouds - The Collection (Deluxe),The Heat Is On - From Beverly Hills Cop Soundtrack,2020-07-10 20:04:00,False,20,Friday,7,2020,1
Phil Collins,No Jacket Required (2016 Remaster),Sussudio - 2016 Remaster,2020-07-10 19:56:00,False,19,Friday,7,2020,4
Run–D.M.C.,Raising Hell,Walk This Way (feat. Aerosmith),2020-07-10 19:41:00,False,19,Friday,7,2020,6
George Michael,Faith,Faith - Remastered,2020-07-10 19:33:00,False,19,Friday,7,2020,4
ZZ Top,Eliminator,Gimme All Your Lovin',2020-07-10 19:25:00,False,19,Friday,7,2020,2
Journey,The Essential Journey,Don't Stop Believin',2020-07-10 19:20:00,False,19,Friday,7,2020,26
Duran Duran,Rio (Collector's Edition),Hungry Like the Wolf - 2009 Remaster,2020-07-10 19:17:00,False,19,Friday,7,2020,4
The Outfield,Super Hits,Your Love,2020-07-10 19:13:00,False,19,Friday,7,2020,6
Genesis,Invisible Touch,Invisible Touch - 2007 Remaster,2020-07-10 19:10:00,False,19,Friday,7,2020,9
David Bowie,Legacy,Let's Dance - Single Version [Remastered],2020-07-10 19:05:00,False,19,Friday,7,2020,4
Poison,Open Up and Say...Ahh! (20th Anniversary Edition),Every Rose Has Its Thorn - Remastered 2003,2020-07-10 19:01:00,False,19,Friday,7,2020,3
Prince,Purple Rain,When Doves Cry,2020-07-10 18:55:00,False,18,Friday,7,2020,6
The Clash,Combat Rock (Remastered),Rock the Casbah - remastered,2020-07-10 18:52:00,False,18,Friday,7,2020,8
Fine Young Cannibals,The Raw & The Cooked,Good Thing,2020-07-10 18:48:00,False,18,Friday,7,2020,2
Robert Palmer,Riptide,Addicted to Love,2020-07-10 18:42:00,False,18,Friday,7,2020,25
Bryan Adams,Reckless (30th Anniversary / Deluxe Edition),Summer of '69,2020-07-10 18:39:00,False,18,Friday,7,2020,8
Huey Lewis & The News,Fore!,Stuck With You,2020-07-10 18:34:00,False,18,Friday,7,2020,1
Genesis,Genesis,That's All - 2007 Remaster,2020-07-10 18:30:00,False,18,Friday,7,2020,18
Nena,99 Luftballons,99 Red Balloons - club mix,2020-07-10 18:25:00,False,18,Friday,7,2020,3
Prince,1999,1999,2020-07-10 18:19:00,False,18,Friday,7,2020,2
Leslie Odom Jr.,Hamilton (Original Broadway Cast Recording),Alexander Hamilton,2020-07-10 12:33:00,False,12,Friday,7,2020,27
Tracy Chapman,New Beginning,Give Me One Reason,2020-07-09 23:57:00,False,23,Thursday,7,2020,17
Sinéad O'Connor,I Do Not Want What I Haven't Got,Nothing Compares 2 U,2020-07-09 23:53:00,False,23,Thursday,7,2020,37
The Crest,Skeptik,Heart Shaped Box,2020-07-09 23:48:00,False,23,Thursday,7,2020,13
ZZ Ward,Love and War,LOVE 3X,2020-07-09 23:45:00,False,23,Thursday,7,2020,12
Pepper,Warning (feat. Stick Figure),Warning (feat. Stick Figure),2020-07-09 23:41:00,False,23,Thursday,7,2020,19
Redlight King,Something For The Pain,Old Man,2020-07-09 15:12:00,False,15,Thursday,7,2020,39
The Weeknd,After Hours,Blinding Lights,2020-07-09 15:07:00,False,15,Thursday,7,2020,41
Simon & Garfunkel,Greatest Hits,Cecilia,2020-07-09 15:04:00,False,15,Thursday,7,2020,32
Elwood,The Parlance Of Our Time,Sundown,2020-07-09 15:00:00,False,15,Thursday,7,2020,19
Alabama Shakes,Boys & Girls,Hold On,2020-07-09 14:30:00,False,14,Thursday,7,2020,26
Stick Figure,World on Fire,World On fire (Feat. Slightly Stoopid),2020-07-09 14:26:00,False,14,Thursday,7,2020,88
Redlight King,Something For The Pain,Old Man,2020-07-09 14:23:00,False,14,Thursday,7,2020,39
My Chemical Romance,The Black Parade,Welcome to the Black Parade,2020-07-09 14:18:00,False,14,Thursday,7,2020,38
Lizzo,Cuz I Love You (Super Deluxe),Truth Hurts,2020-07-09 14:15:00,False,14,Thursday,7,2020,75
The Gift Of Gab,The Next Logical Progression,Protocol,2020-07-09 14:12:00,False,14,Thursday,7,2020,62
The Darkness,Permission to Land,I Believe in a Thing Called Love,2020-07-09 14:08:00,False,14,Thursday,7,2020,37
Robert DeLong,Favorite Color Is Blue,Favorite Color Is Blue,2020-07-09 14:05:00,False,14,Thursday,7,2020,45
Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Sunflower - Spider-Man: Into the Spider-Verse,2020-07-09 14:02:00,False,14,Thursday,7,2020,101
Taylor Swift,reputation,Gorgeous,2020-07-09 13:59:00,False,13,Thursday,7,2020,79
Amanda Shires,Down Fell The Doves,Look Like A Bird,2020-07-09 13:55:00,False,13,Thursday,7,2020,68
Pretty Lights,Filling Up The City Skies (Disc 2),More Important Than Michael Jordan,2020-07-09 13:47:00,False,13,Thursday,7,2020,24
Queen,Greatest Hits,Don't Stop Me Now,2020-07-09 13:41:00,False,13,Thursday,7,2020,67
blink-182,Enema of the State,All the Small Things,2020-07-09 13:38:00,False,13,Thursday,7,2020,25
Nick Jonas,Last Year Was Complicated,Close,2020-07-09 13:34:00,False,13,Thursday,7,2020,76
Whitesnake,Slide It In (The Ultimate Edition; 2019 Remaster),Slow an' Easy - US Mix; 2019 Remaster,2020-07-09 13:28:00,False,13,Thursday,7,2020,27
Zeale,Hope Dies (feat. Patricia Lynn),Hope Dies (feat. Patricia Lynn),2020-07-09 13:17:00,False,13,Thursday,7,2020,77
AJR,The Click (Deluxe Edition),Burn the House Down,2020-07-09 13:13:00,False,13,Thursday,7,2020,52
Stick Figure,World on Fire,Once in a Lifetime,2020-07-09 13:07:00,False,13,Thursday,7,2020,52
BØRNS,Dopamine,Electric Love,2020-07-09 13:04:00,False,13,Thursday,7,2020,62
Billy Thorpe,Children Of The Sun...Revisited,Children Of The Sun,2020-07-09 12:51:00,False,12,Thursday,7,2020,21
ZZ Ward,LOVE 3X Remixes,LOVE 3X - R3hab Remix,2020-07-09 12:47:00,False,12,Thursday,7,2020,44
Aviva,Grrrls,GRRRLS,2020-07-09 12:42:00,False,12,Thursday,7,2020,74
Men at Work,Business As Usual,Down Under,2020-07-09 12:39:00,False,12,Thursday,7,2020,51
Sublime,Jah Won't Pay the Bills,Badfish,2020-07-09 12:22:00,False,12,Thursday,7,2020,12
Har Mar Superstar,Best Summer Ever,How Did I Get Through Day,2020-07-09 12:19:00,False,12,Thursday,7,2020,54
Dispatch,Bang Bang,Bang Bang,2020-07-09 12:15:00,False,12,Thursday,7,2020,84
Bright Eyes,Persona Non Grata,Persona Non Grata,2020-07-09 12:11:00,False,12,Thursday,7,2020,22
G-Eazy,Him & I,Him & I (with Halsey),2020-07-08 23:27:00,False,23,Wednesday,7,2020,60
The Black Keys,El Camino,Run Right Back,2020-07-08 23:23:00,False,23,Wednesday,7,2020,17
Lennon & Maisy,Ain't No Rest for the Wicked,Ain't No Rest for the Wicked,2020-07-08 23:21:00,False,23,Wednesday,7,2020,25
Edward Sharpe & The Magnetic Zeros,Up From Below,Home - 2019 - Remaster,2020-07-08 23:04:00,False,23,Wednesday,7,2020,9
Lennon & Maisy,Ain't No Rest for the Wicked,Ain't No Rest for the Wicked,2020-07-08 23:01:00,False,23,Wednesday,7,2020,25
Robert DeLong,In The Cards,Long Way Down,2020-07-08 22:57:00,False,22,Wednesday,7,2020,101
Snoop Dogg,Doggystyle,Who Am I (What's My Name)?,2020-07-08 22:29:00,False,22,Wednesday,7,2020,27
Sublime with Rome,Yours Truly (Deluxe),Take It or Leave It,2020-07-08 21:26:00,False,21,Wednesday,7,2020,5
Sublime,Sublime Greatest Hits,Badfish,2020-07-08 21:22:00,False,21,Wednesday,7,2020,12
The Dirty Heads,Any Port in a Storm (Special Edition),Lay Me Down,2020-07-08 21:19:00,False,21,Wednesday,7,2020,44
Tauk,Headroom,Battle Without Honor or Humanity,2020-07-08 19:54:00,False,19,Wednesday,7,2020,19
OPIUO,Meraki,Life,2020-07-08 19:51:00,False,19,Wednesday,7,2020,29
Kiiara,Low Kii Savage,Gold,2020-07-08 19:39:00,False,19,Wednesday,7,2020,62
Billy Thorpe,Children Of The Sun...Revisited,Children Of The Sun,2020-07-08 19:32:00,False,19,Wednesday,7,2020,21
The Crest,Skeptik,Heart Shaped Box,2020-07-08 19:28:00,False,19,Wednesday,7,2020,13
Reignwolf,In the Dark,In The Dark,2020-07-08 19:23:00,False,19,Wednesday,7,2020,6
Big Grams,Big Grams,Goldmine Junkie,2020-07-08 19:20:00,False,19,Wednesday,7,2020,37
Amos Lee,Vaporize,Vaporize,2020-07-08 19:16:00,False,19,Wednesday,7,2020,23
Gary Clark Jr.,Gary Clark Jr. Live,Catfish Blues - Live,2020-07-08 19:08:00,False,19,Wednesday,7,2020,29
Knife Party,Rage Valley,Bonfire,2020-07-08 19:03:00,False,19,Wednesday,7,2020,24
Donna Missal,Keep Lying (Demo),Keep Lying (Demo),2020-07-08 18:59:00,False,18,Wednesday,7,2020,25
Toussaint Morrison,Lesser Restoration,Baby Gots Venom,2020-07-08 18:55:00,False,18,Wednesday,7,2020,23
All That Remains,For We Are Many,Won't Go Quietly,2020-07-08 18:51:00,False,18,Wednesday,7,2020,33
Tool,Ænima,Ænema,2020-07-08 18:45:00,False,18,Wednesday,7,2020,12
Galactic,Into the Deep (Deluxe Edition),Right On (feat. Ms. Charm Taylor),2020-07-08 18:41:00,False,18,Wednesday,7,2020,30
Paul Simon,The Essential Paul Simon,You Can Call Me Al,2020-07-08 18:36:00,False,18,Wednesday,7,2020,50
Jel,Soft Money,Sweet Cream In It,2020-07-08 18:34:00,False,18,Wednesday,7,2020,14
Jel,Soft Money,Sweet Cream In It,2020-07-08 18:31:00,False,18,Wednesday,7,2020,14
Machine Head,The Blackening,Beautiful Mourning,2020-07-08 18:27:00,False,18,Wednesday,7,2020,19
Liam Bailey,Fight,Fight,2020-07-08 17:40:00,False,17,Wednesday,7,2020,1
Rihanna,Unapologetic (Deluxe),Stay,2020-07-08 17:34:00,False,17,Wednesday,7,2020,65
Post Malone,Hollywood's Bleeding,Hollywood's Bleeding,2020-07-08 17:27:00,False,17,Wednesday,7,2020,34
Nahko and Medicine for the People,Dark As Night,Budding Trees,2020-07-08 17:20:00,False,17,Wednesday,7,2020,36
The Doobie Brothers,Best of The Doobies,It Keeps You Runnin' - 2009 Remaster,2020-07-08 13:39:00,False,13,Wednesday,7,2020,10
The Green,Marching Orders,Seven Nation Army,2020-07-08 13:30:00,False,13,Wednesday,7,2020,77
The Green,Marching Orders,Seven Nation Army,2020-07-08 13:28:00,False,13,Wednesday,7,2020,77
Dolly Parton,Release Me,Makin' Believe,2020-07-08 13:25:00,False,13,Wednesday,7,2020,3
Hugo,Deep In the Long Grass,Twitch and Tug,2020-07-08 13:25:00,False,13,Wednesday,7,2020,68
Hugo,Deep In the Long Grass,Twitch and Tug,2020-07-08 13:22:00,False,13,Wednesday,7,2020,68
The Lumineers,Cleopatra,Cleopatra,2020-07-08 13:09:00,False,13,Wednesday,7,2020,3
Freedom Fry,Shaky Ground,Shaky Ground,2020-07-08 13:05:00,False,13,Wednesday,7,2020,1
Elton John,Madman Across The Water,Tiny Dancer,2020-07-08 12:54:00,False,12,Wednesday,7,2020,11
Jay & The Americans,Come a Little Bit Closer: The Best of Jay & the Americans,Come A Little Bit Closer,2020-07-08 12:51:00,False,12,Wednesday,7,2020,4
Stealers Wheel,Reservoir Dogs (Original Motion Picture Soundtrack),Stuck in the Middle With You,2020-07-08 12:47:00,False,12,Wednesday,7,2020,32
Rick Springfield,The Best Of Rick Springfield,Jessie's Girl,2020-07-08 12:44:00,False,12,Wednesday,7,2020,16
Anthony Ramos,Hamilton (Original Broadway Cast Recording),The Story of Tonight - Reprise,2020-07-08 01:01:00,False,1,Wednesday,7,2020,15
Renée Elise Goldsberry,Hamilton (Original Broadway Cast Recording),Satisfied,2020-07-08 00:55:00,False,0,Wednesday,7,2020,24
Phillipa Soo,Hamilton (Original Broadway Cast Recording),Helpless,2020-07-08 00:51:00,False,0,Wednesday,7,2020,23
Christopher Jackson,Hamilton (Original Broadway Cast Recording),One Last Time,2020-07-08 00:46:00,False,0,Wednesday,7,2020,18
Leslie Odom Jr.,Hamilton (Original Broadway Cast Recording),Dear Theodosia,2020-07-08 00:43:00,False,0,Wednesday,7,2020,21
Christopher Jackson,Hamilton (Original Broadway Cast Recording),One Last Time,2020-07-08 00:41:00,False,0,Wednesday,7,2020,18
Leslie Odom Jr.,Hamilton (Original Broadway Cast Recording),Dear Theodosia,2020-07-08 00:37:00,False,0,Wednesday,7,2020,21
Leslie Odom Jr.,Hamilton (Original Broadway Cast Recording),Dear Theodosia,2020-07-08 00:32:00,False,0,Wednesday,7,2020,21
MisterWives,decide to be happy,decide to be happy,2020-07-08 00:32:00,False,0,Wednesday,7,2020,1
Stick Figure,World on Fire,World On fire (Feat. Slightly Stoopid),2020-07-07 22:12:00,False,22,Tuesday,7,2020,88
AJR,The Click (Deluxe Edition),Burn the House Down,2020-07-07 22:08:00,False,22,Tuesday,7,2020,52
Men at Work,Business As Usual,Down Under,2020-07-07 22:05:00,False,22,Tuesday,7,2020,51
J Balvin,Mi Gente,Mi Gente,2020-07-07 22:00:00,False,22,Tuesday,7,2020,2
